1.098141837000000010e+01 1.324001520714285718e+01 9.804757011999999605e+00 1.020598278250000135e+01 1.205772092714285648e+01 1.133350492999999837e+01 8.325320829333332284e+00 1.105894057499999938e+01 1.009397386266666530e+01
1.083352865650000041e+01 1.268167278600000003e+01 1.248657195999999914e+01 1.012699552200000142e+01 1.267122726599999893e+01 1.137386619500000151e+01 8.500365953500001126e+00 1.077494897714285749e+01 1.081378274999999967e+01
1.090777119828571529e+01 1.252785111125000128e+01 9.788027671000000041e+00 1.091527669244444354e+01 1.333995323095238206e+01 1.135537563571428343e+01 8.833402023999999741e+00 1.068191502635714407e+01 1.074784888817857187e+01
1.174423447000000031e+01 1.171817543724999844e+01 1.017415036999999955e+01 1.024807347744444463e+01 1.324284822600000133e+01 1.128096364750000014e+01 9.179273273749998907e+00 1.088940515200000014e+01 1.054784749999999960e+01
1.065077344940000081e+01 1.341814436333333305e+01 1.056946334999999948e+01 9.859559848666666682e+00 1.365580265000000004e+01 1.114982844800000095e+01 8.901349642999999645e+00 1.137916571999999960e+01 9.647379564000001295e+00
1.062382780999999987e+01 1.390538777999999809e+01 1.223742556499999878e+01 9.746402299666668156e+00 1.198899147350000050e+01 1.138012782999999928e+01 9.372137799499999034e+00 1.005146605666666737e+01 9.849422810333333445e+00
9.420508509333334501e+00 9.680853461999999965e+00 4.756784322999999759e+00 8.490191108777777274e+00 1.208387161104545449e+01 8.757214942800001012e+00 8.739908101000001039e+00 9.415456652499999635e+00 9.632439731416667428e+00
5.054063057000000470e+00 6.477929340000000202e+00 4.259441372000000392e+00 4.820371194999999886e+00 7.017944162739130576e+00 6.915366715199999348e+00 7.827637408100000194e+00 5.934418113666666272e+00 6.619862870000000399e+00
5.054334611499999852e+00 5.766131975749999583e+00 5.563879395499999880e+00 5.691868941000000071e+00 6.583878299230769393e+00 6.749622507215384815e+00 7.288629957657692060e+00 6.020731202800000403e+00 6.320297036400000401e+00
4.545015259000000363e+00 7.208230613999998759e+00 4.889028413000000128e+00 5.016855121199999878e+00 6.998714770500000348e+00 6.874168638857693026e+00 4.408698977000000241e+00 6.173906882499999860e+00 7.077790196000000478e+00
4.814075341333333036e+00 8.694134378999997637e+00 4.856701239000000392e+00 4.844743570333332805e+00 6.990926111200001181e+00 6.932547375028846659e+00 5.024684591499999797e+00 6.624981993999999652e+00 5.716278367000000138e+00
4.511556547999999722e+00 7.218302709999998790e+00 6.037501974499999591e+00 5.202214319000000309e+00 7.417379937999999839e+00 7.174963656514423249e+00 4.378328483500000701e+00 5.392196323999999485e+00 5.722095813000000142e+00
4.348323217999999990e+00 5.783312963999999390e+00 5.910407469249999934e+00 4.360065777500000017e+00 7.432157051999999986e+00 7.303560354257211173e+00 5.840944418878605937e+00 6.237899883999999950e+00 6.097641762000000298e+00
4.924916749000000316e+00 7.229099578499999623e+00 5.056285474000000058e+00 5.415729412500000173e+00 6.849380902500000090e+00 6.874444719999999620e+00 6.357694569439303223e+00 5.346427339499999931e+00 5.722034550750000115e+00
4.831823083333333990e+00 7.423346446666666765e+00 3.887447338999999946e+00 5.759768349999999870e+00 6.395093983999999843e+00 5.891604819000000326e+00 4.532142017500000009e+00 5.903841023333334270e+00 5.812937787041667193e+00
8.147773615000000191e+00 7.451204004666666769e+00 7.020113910000000068e+00 7.393013976166664669e+00 8.851681415346153159e+00 7.373676337500000066e+00 8.814244409000000502e+00 8.248950276500000456e+00 7.100063315999999070e+00
8.248125869599999049e+00 1.074274572200000044e+01 9.261402300000000309e+00 6.739202751833333060e+00 9.978270330166667534e+00 9.210540042999999955e+00 8.774521949499998641e+00 8.511736112999999548e+00 9.005469719999998901e+00
8.027125353499998894e+00 1.130624142500000140e+01 9.763471412499999502e+00 8.286422593750000232e+00 9.198422944000000712e+00 7.514460866000000294e+00 8.056760575000000202e+00 9.414004128000000193e+00 9.209736923999999547e+00
8.067042157999999574e+00 1.002460814571428571e+01 8.548395276666667542e+00 8.134852920666666876e+00 1.014893380075000096e+01 8.831697333375000625e+00 9.455945013999999205e+00 9.285226011000000668e+00 9.215398066000000554e+00
7.856981088888890241e+00 1.108576127562499991e+01 1.013963573000000018e+01 8.648974375750000831e+00 1.007902261175000014e+01 8.825830219500000240e+00 6.855075951999999972e+00 9.580650855000000021e+00 9.398024460500000288e+00
7.782362666285714603e+00 1.078107442571428543e+01 9.227984263999999826e+00 8.209250833600000519e+00 9.485750397333333694e+00 1.005161248900000004e+01 8.672529623500000895e+00 8.733286919333332676e+00 8.954453791000000606e+00
7.340156842857141761e+00 1.081903927349999961e+01 9.885870378999999986e+00 7.992104815499999404e+00 9.283217303166667378e+00 9.468449909000000275e+00 9.233451891666668132e+00 9.445125995333333080e+00 9.199789893166666843e+00
8.005349279249999839e+00 1.109242459666666569e+01 9.026982544999999192e+00 8.253059985500000195e+00 1.001781773599999958e+01 9.743133822499999042e+00 9.997649013000000195e+00 9.287076992000001141e+00 9.243433442583334880e+00
8.057615862199998702e+00 1.052799019033333394e+01 9.777486367666666567e+00 7.927245762249999217e+00 1.369548044365671657e+01 7.249233155999999845e+00 8.967494099799999674e+00 9.334559662666666924e+00 1.012228412500000019e+01
8.057615862199998702e+00 1.420491111571428711e+01 1.229833005500000098e+01 1.259389443999999969e+01 1.626495545958333366e+01 1.285262495799999982e+01 1.143900883999999962e+01 1.281870031124999976e+01 1.292084853333333250e+01
8.057615862199998702e+00 1.444404994571428524e+01 1.262642184399999934e+01 1.236539728666666882e+01 1.617900044119999947e+01 1.487805863999999900e+01 1.051678355333333315e+01 1.305240823400000139e+01 1.259799222280000031e+01
8.057615862199998702e+00 1.419749160500000151e+01 1.378907829999999990e+01 1.251091178800000137e+01 1.628022306000000086e+01 1.599615586285714208e+01 1.107401832500000083e+01 1.309468680371428562e+01 1.285301057000000036e+01
8.057615862199998702e+00 1.396297255500000034e+01 1.244738308333333343e+01 1.160935973428571444e+01 1.594027161124999914e+01 1.508080607727272771e+01 1.404504001499999966e+01 1.299411486012499850e+01 1.363892159999999976e+01
8.057615862199998702e+00 1.372151653399999915e+01 1.231443812999999921e+01 1.142455030714285691e+01 1.599617871124999979e+01 1.422588949666666736e+01 1.350651088999999949e+01 1.282930190749999966e+01 1.305659331999999928e+01
8.057615862199998702e+00 1.554061871333333222e+01 1.306860170000000032e+01 1.240983539299999983e+01 1.641173794444444667e+01 1.435483868000000029e+01 1.182262038000000004e+01 1.332667964000000005e+01 1.319163647999999966e+01
8.057615862199998702e+00 1.423567638250000122e+01 1.129805207999999972e+01 1.286030248399999820e+01 1.594906942714285769e+01 1.342872667500000006e+01 1.036663990666666813e+01 1.251405768249999895e+01 1.254306085666666526e+01
8.057615862199998702e+00 1.545187375249999917e+01 1.317784890000000075e+01 1.253240139928571573e+01 1.614972269916666647e+01 1.386814241000000081e+01 1.144241627666666794e+01 1.314714707857142706e+01 1.176247986999999995e+01
